L1,L2,L3
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,Cc1cc(-c2ccc([P+]([O-])(O)O)cc2)cc(-c2cc(-c3ccc([P+]([O-])(O)O)cc3)cc(C)n2)n1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,COc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc(Cl)c(OCc3ccccc3F)c(OC)c2)cc1C(C)C
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,Oc1ccc(C=C2c3ccccc3NC2O)c2cccnc12
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,OCc1ccc(-c2ccccn2)nc1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,O=C(Nc1cnccc1-c1ccccc1)c1ccnc(Nc2ccc(F)cn2)c1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,NC(CO)C(=O)NNCCc1ccc(O)c2ncccc12
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CCOc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc(Br)c(OCc3ccc(Cl)cc3)c([N+](=O)[O-])c2)cc1C(C)C
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CCOc1cc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc(Br)c1OCC(=O)OC(C)C
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,C#Cc1cnc(Nc2ncc(C#N)cc2C=N)cc1NC1CCCC1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,C=C(C)C(=O)OCCCc1ccnc(-c2cc(C)ccn2)c1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,Cc1cnc(C(=O)N2CCC[C@H]2c2ccnc(Nc3ccccn3)c2)cn1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,COc1cc(C=Nn2c(-c3ccc(C)cc3)nc3ccccc3c2=O)ccc1OC(=O)c1ccc(Cl)cc1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,Fc1ccc(Oc2cc(Sc3ncccn3)cnc2Nc2ccc(-c3nn[nH]n3)cn2)cc1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,Cc1ccc(-c2ccc(C#Cc3ccc(-c4ccc(C#Cc5ccc(-c6ccc(C)cn6)nc5)cc4)cc3)cn2)nc1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,C=CCNC(=S)Nc1ccc2nc3c4cccnc4c4ncccc4c3nc2c1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CCCCCCC(CC)c1ccnc(-c2cc(C(CC)CCCCCC)ccn2)c1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,CCONC(=O)c1cnc(Nc2ccc(C#N)cn2)cc1Nc1ccc(C2CC2)cc1N(C)S(C)(=O)=O
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CCOC(=O)C(Cc1ccc(-c2ccccn2)nc1)(NC(C)=O)C(=O)OCC
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CCCCCCOCc1ccc2nc3c4cccnc4c4ncccc4c3nc2c1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CCOc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2ccc(O)c(Br)c2)cc1C(C)C
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CC(C)(C)c1ccc(-c2cc(Oc3cccc(Br)c3)c(C(C)(C)C)cn2)nc1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,COc1ccc(-c2nc3ccc(Cl)cc3c(=O)n2/N=C/c2ccc(C)c(C)c2)cc1OC
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,O=C1C=CC(=O)N1CCc1ccnc(-c2ccccn2)c1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,S/C=C(\S)c1ccnc(-c2ccccn2)c1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,CCOC(=O)[C@@H](C)Oc1ccc(C=Nn2c(-c3cc(C(C)C)c(OC)cc3C)nc3ccccc3c2=O)cc1Br
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,Oc1ccc(CSC2CCCCC2)c2cccnc12
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,O=c1c2ccccc2nc(-c2ccccc2)n1N=Cc1cc(I)c(OCc2ccccc2F)c(I)c1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,COc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc(OC)c(OCc3cccc([N+](=O)[O-])c3)c(Cl)c2Br)cc1C(C)C
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,COc1cc(C=Nn2c(-c3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)cc(I)c1OCc1ccccc1F
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,C=CCOc1ccc([N+](=O)[O-])cc1C=Nn1c(-c2cccc(C(F)(F)F)c2)nc2ccccc2c1=O
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1cnc(-c2ncccc2F)c(C(=O)N2CC3CC(Nc4cnc(C(F)(F)F)cn4)C2C3)c1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,N#Cc1ccccc1COc1ccc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc1I
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,C=CCc1cc(C=Nn2c(-c3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)cc(OC)c1Oc1ccc([N+](=O)[O-])cn1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CCOc1ccc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc1OC
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,O=C(c1ccc(-c2ccc(CN3CCNCC3)cn2)nc1)N1CCNCC1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,COCCN(C)c1ccc(Nc2ccc(OC)cn2)nc1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,CS(=O)(=O)c1c(C2CC3CCC(C2)N3C(=O)C(N)=NC=N)nc2c(-c3ccc(-c4ncccc4F)nc3)cnn2c1N
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CCN1C(/C=C/c2ccc(O)c3ncccc23)CCC2CC(C)CCC21
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,c1ccc(-c2ncccc2-c2nccs2)nc1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,CCOC(=O)COc1ccc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc1Br
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,COc1cc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)c(Br)c(Br)c1OCc1ccc(C)cc1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,Clc1cccc(/C=C\c2ccnc(-c3ccccn3)c2)c1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,CCc1ccc(C(=O)Nc2ccnc(-c3cc(C)ccn3)c2)cc1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CC1C=C(C2=C3C=CC(c4ccccc4)=CC3(C)C(c3ccc(-c4ccccn4)nc3)c3ccccc32)C=NC1c1ccccn1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,N#Cc1ccc(N2CC[C@@H](Nc3cc(Nc4ccc(N5CCCCCC5=O)cn4)ncc3C(N)=O)[C@H](F)C2)nc1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CCOc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc(Cl)c(OCc3cccc(C(=O)O)c3)c(Cl)c2)cc1C(C)C
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,O=C(O)c1ccc(C=Cc2ccnc(-c3cc(C=Cc4ccc(C(=O)O)s4)ccn3)c2)s1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,c1ccc2cc(-c3ccc(-c4ccc(-c5ccc(-n6c7ccccc7c7ncccc76)cc5)cn4)nc3)ccc2c1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,Oc1ccc(-n2cc(-c3ccncc3)nn2)c2cccnc12
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,Nc1cc(N)cc(C(=O)Nc2cccnc2-c2ccccn2)c1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,CCC(=O)c1cnc(Nc2ccc(CN3CC4(CCOC4)C3)cn2)cc1Nc1cccc(-c2ncn(C)n2)c1OC
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,CN1CCN(Cc2ccc(Nc3cc(NC(=O)c4c(Cl)cccc4Cl)ccn3)nc2)CC1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,O=S(=O)(c1ccc(F)cc1)c1ccc(O)c2ncccc12
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,Cc1cnc(-c2ccccn2)c(C)c1OC(C)C
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,CC(C)(C)N1CN(c2cccc(Oc3ccnc(-c4ccccn4)c3)c2)c2ccccc21
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,O=[N+]([O-])c1cccnc1-c1ncccc1[N+](=O)[O-]
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,COc1ccc(C=Nn2c(-c3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)cc1Br
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,N=Cc1cnc(Nc2ccccn2)cc1NCc1cc(F)ccc1F
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,COc1cc(C=Nn2c(-c3cc(C(C)C)c(OC)cc3C)nc3ccccc3c2=O)c(Br)cc1OCc1cccc(C(=O)O)c1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,O=S(=O)(c1ccc(O)c2ncccc12)N1CCNCC1Cc1ccccc1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,O=C(O)Cc1ccc(-c2ccc(CC(=O)O)cn2)nc1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CCOC(=O)c1ccnc(-c2cc(C(=O)O)ccn2)c1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,COc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc([N+](=O)[O-])ccc2OCC(=O)N2CCOCC2)cc1C(C)C
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CCOc1ccccc1NC(=O)c1ccc(-c2ccccn2)nc1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,Cc1cnc(-c2ncccc2F)c(C(=O)N2C[C@H]3C[C@@H](Nc4cnc(C(F)(F)F)cn4)[C@@H]2C3)c1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,C=NCC(C)(C)c1ccc(Nc2cc(C(C)=O)ccn2)nc1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CC[C@@H](O)c1cnc(-c2ccc(C(=O)Nc3nc4ccc(F)cc4s3)cn2)c(F)c1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,C=Cc1c(I)ccnc1-c1ncccc1C
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,COc1cc(Cl)cc(C=Nn2c(-c3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)c1OCc1cccc(C)c1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,O=c1c2ccccc2nc(-c2ccccc2)n1N=Cc1cc(Cl)cc([N+](=O)[O-])c1OCc1ccc(Cl)c(Cl)c1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CCOC(=O)COc1c(OC)cc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)c(Br)c1Cl
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,CSc1ccc(-c2ccc(-c3ccccn3)nc2)cc1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,O=c1c2ccccc2nc(-c2ccccc2)n1N=Cc1ccc(OCc2cccc(F)c2)c(Cl)c1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,O=C(Nc1ccnc(-c2cc(-c3noc(C(F)(F)F)n3)ccn2)c1)C1CCCNC1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,COc1c2c(c(OC)c3nc4c5cccnc5c5ncccc5c4nc13)CN1C(=O)N3Cc4c(c(OC)c5nc6c7cccnc7c7ncccc7c6nc5c4OC)CN4C(=O)N(C2)C1(c1ccccc1)C43c1ccccc1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,COc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc(Cl)cc(OC)c2OCC(=O)Nc2cccc(F)c2)cc1C(C)C
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,COC(=O)[C@@H](C)Oc1cc(N(C)C)ccc1C=Nn1c(-c2ccccc2)nc2ccccc2c1=O
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,N#C[C@@]1(C2CC2)CCN(c2ccnc(Nc3ccc(C4(C(=O)N5CC[C@H](O)C5)CC4)cn3)c2)C1=O
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CCOc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc(OCC)c(OCc3ccccc3Cl)c(Br)c2Br)cc1C(C)C
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,CCOc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc(Br)c(OCc3cccc([N+](=O)[O-])c3)c(OC)c2)cc1C(C)C
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,O=C(C1CCOCC1)N1CCC(CCc2ccnc(Nc3ccccn3)c2)CC1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CC[C@H](C)Oc1c(Cl)cc(C=Nn2c(-c3cc(C(C)C)c(OC)cc3C)nc3ccccc3c2=O)cc1[N+](=O)[O-]
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,Cc1ccnc(-c2cc(CCCCCCCCCCCS)ccn2)c1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CCCCCCCCCCCCOCc1ccc(-c2ccc(COCCCCCCCCCCCC)cn2)nc1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,Cc1cc(Nc2ccc(C3CC3)cn2)ncc1Br
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,O=C(O)c1ccc(O)c2ncccc12
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CCOC(=O)[C@H](C)Oc1c(Br)cc(C=Nn2c(-c3cc(C(C)C)c(OCC)cc3C)nc3ccccc3c2=O)cc1OCC
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(COC(=O)c3ccccc3Sc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])ccn2)c1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,c1ccc(-c2cc(-c3csc(-c4ncc(-c5ccnc(-c6ccccn6)c5)s4)n3)ccn2)nc1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1cc(-c2ccc(-c3ccc(-c4cccc5ccccc45)cn3)nc2)cc(-n2c3ccccc3c3cnccc32)c1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,O=C(Nc1cnccc1OOC(F)(F)F)c1ccnc(Nc2ccc(C(F)(F)F)cn2)c1F
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CSc1ccnc(-c2cc(SC)ccn2)c1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CCOC(=O)[C@H](C)Oc1c(C=Nn2c(-c3cc(C(C)C)c(OC)cc3C)nc3ccccc3c2=O)cc(Br)cc1OC
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,Oc1cc(-c2cccnc2)cc2cccnc12
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,COC(=O)[C@H](C)Oc1c(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc(Cl)cc1OC
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,COCOc1ccc(-c2ncccc2C(F)(F)F)nc1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CCNC(=O)c1ccnc(-c2cc(C(=O)NCC)ccn2)c1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,Oc1ccc(-n2cc(-c3ccsc3)nn2)c2cccnc12
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,Cc1ccc(NC(=O)COc2ccccc2C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CC(C)(O)C(F)CNC(=O)c1cnc(Nc2ncc(C#N)cc2F)cc1NC1CCCOC1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,C#CCOc1c(C=Nn2c(-c3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)cc(Br)cc1[N+](=O)[O-]
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CNC(=O)c1cnc(Nc2ccc(N3CCOC(C)(C)C3)cn2)cc1NC(=O)c1c(F)cccc1OC
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,NC(=O)c1ccc(-c2ccc(C(=O)O)cn2)nc1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,NC(=O)c1ccc(N=Nc2ccc(O)c3ncccc23)cc1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1cc(C)cc(S(=O)(=O)c2ccc(O)c3ncccc23)c1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,O=C(C1CC2C=CC1O2)N(c1ccccn1)c1ccccn1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CC(C)(C)c1cc[n+]([O-])c(-c2ccccn2)c1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CCOc1cc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)c(Br)c(Br)c1OCc1ccccc1F
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,C[n+]1cc(Cc2ccccc2)n(Cc2ccc(-c3ccccn3)nc2)c1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,OCCCc1ccc(-c2ccccn2)nc1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,COc1cc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc(OC)c1OCc1ccc(C)cc1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,CCC(C)c1ccnc(-c2ccccn2)c1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,COc1cc(C=Nn2c(-c3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)cc(OC)c1OC(C)=O
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CCOc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc(OCC)c(OCc3ccc4c(c3)OCO4)c(Br)c2Br)cc1C(C)C
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,C=C(c1ccc(-c2ccccn2)nc1)N1CCN(C(=O)c2ccc(-c3ccccc3C)cc2)CC1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc(-c2ccc(-n3c4ccc(-c5ccc(-c6ccc7ccccc7n6)cn5)cc4c4c5ccccc5ccc43)cn2)nc1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,CCO[Si](CCCc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1)(OCC)OCC
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,COc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2ccc(O[C@H](C)C(=O)O)cc2)cc1C(C)C
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,O=C(/C=C\c1cccc([N+](=O)[O-])c1)N(c1ccccn1)c1ccccn1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,CCCCCCCCCCCC(=O)c1cc(O)c2ncccc2c1O
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CC#Cc1ccnc(-c2ccccn2)c1C#CC
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,COC(=O)c1ccc(-c2cccnc2-c2ccccn2)nc1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,C=CCc1cc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc(OCC)c1OCc1ccc([N+](=O)[O-])cc1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,O=C(CCC1CC1)c1cnc2c(O)ccc([N+](=O)[O-])c2c1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CC(C)(O)C(F)CNC(=O)c1cnc(Nc2ncc(C#N)cc2Cl)cc1NC1CCCC1O
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,O=C(Cc1ccnc(Nc2ccc(CN3CCS(=O)(=O)CC3)cn2)c1)c1c(Cl)cccc1Cl
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,COc1cc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)ccc1OCc1ccc(Cl)c(Cl)c1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,COc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cccc(OCC(=O)Nc3cccc(F)c3)c2)cc1C(C)C
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,Brc1cnc2c(c1)c1nc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c3nc1c1cccnc12
