UMAP1,UMAP2,Dataset
-7.029407,5.586438,g
1.7184103,0.52750236,g
2.7677357,-2.6359608,g
-3.87214,-4.9195447,g
1.3515209,5.9829035,g
6.931856,2.4618359,g
8.549613,-0.20622243,g
1.9085807,5.450339,g
4.2382584,6.741399,g
3.4246557,-3.8683016,g
-0.42745712,3.0678916,g
-4.0082088,-8.812869,g
-8.355031,6.199987,g
2.392848,4.1052904,g
4.6801863,-2.4843228,g
-1.5065464,13.020967,g
-8.697888,4.348688,g
4.34142,3.8041644,g
-5.4192734,-4.19517,g
-1.9780154,3.5895154,g
5.244775,3.7486713,g
3.2837312,13.17394,g
5.1775365,0.6109036,g
-1.1429448,0.9397432,g
-9.4477215,-2.037136,g
0.20012352,2.867844,g
12.236492,6.136248,g
-7.6522374,-4.267616,g
0.9011108,1.5843751,g
-4.6135907,3.9796402,g
-0.3517525,-3.3394852,g
-6.0975995,8.843724,g
-3.4487236,5.5032268,g
6.8530035,-3.6265032,g
7.627713,0.8855162,g
-6.716377,9.511459,g
-3.792042,-4.3210163,g
8.054544,10.462163,g
-10.120342,1.2583547,g
10.563306,9.270918,g
-1.3524883,8.12267,g
-0.14408007,0.3250621,g
-2.0431554,0.9202439,g
6.8040977,2.4077628,g
6.4946437,-8.505731,g
-1.6718932,-7.0152125,g
-2.3812058,5.7806287,g
5.4101706,3.0721524,g
7.6880283,-3.957188,g
-1.6265012,9.679801,g
-6.732467,2.8129756,g
-1.3790296,5.095233,g
4.0854673,9.683475,g
-8.176596,5.299349,g
5.4934635,8.824951,g
6.3266873,11.462634,g
5.6374207,7.6109905,g
4.2108307,0.09140537,g
6.3339353,-8.109256,g
3.2469351,9.91233,g
-2.1833155,2.4322455,g
6.915671,-2.5288947,g
1.9192572,-2.732566,g
0.37155184,9.058201,g
11.080854,-1.6518853,g
7.2590704,-3.7716608,g
-8.241501,4.420372,g
-1.394426,-1.9389129,g
5.446362,-2.5477421,g
-0.8496684,1.4085202,g
4.5050898,3.9473152,g
-2.0410917,1.1085153,g
5.2084136,1.395044,g
-2.8246481,6.962783,g
8.5689,6.3257294,g
4.375738,0.110342234,g
8.189117,9.557723,g
-5.963516,1.0180342,g
-6.481169,-1.3382319,g
0.40227857,4.00145,g
3.0358295,12.522187,g
11.804809,9.537119,g
-2.578739,4.0409,g
5.6986833,-1.0680811,g
-5.9844427,11.11196,g
6.95134,3.3937926,g
11.740923,12.518553,g
-0.6463611,2.2187018,g
6.960223,1.0899711,g
-5.034404,-2.9342675,g
-0.070430875,7.438709,g
1.1094781,2.0148911,g
3.1111662,-3.2964146,g
3.9231417,2.6601236,g
0.86857206,1.3333861,g
1.1815408,1.9810606,g
5.5967455,-2.513533,g
6.488451,4.676502,g
4.756318,2.5010502,g
2.8292725,10.481917,g
0.8885002,1.7391585,g
0.16349591,3.8619242,g
1.3263837,8.510239,g
8.073216,1.1580851,g
-6.193196,-2.8958735,g
0.027036998,7.4590325,g
1.8103935,4.491631,g
2.3708262,2.3256648,g
1.5027887,6.3351984,g
-10.165036,-1.5125834,g
-0.0539937,8.741801,g
10.789479,7.758571,g
3.1441553,-2.4275913,g
4.742231,10.785201,g
4.309662,4.317786,g
5.409402,4.8982224,g
9.895231,-6.8293777,g
0.17999601,-4.7809596,g
-8.31573,4.31016,g
-3.2368999,6.8534164,g
7.4558897,4.6226826,g
-2.2738507,14.672175,g
4.284407,-0.9792896,g
2.4407985,-4.0305057,g
-9.013644,1.1808892,g
-0.9851284,1.103205,g
3.6924548,-0.93652815,g
5.650575,4.051949,g
-0.232315,14.633698,g
7.8399034,7.6921816,g
0.13619079,3.3403764,g
-3.609823,10.709738,g
-1.249424,-10.894799,g
9.071274,2.86366,g
1.9869442,-2.69756,g
-0.6594651,8.519926,g
-2.3983073,6.033646,g
3.3525853,10.467748,g
10.856327,3.1503055,g
8.307706,-0.66992915,g
-2.1168406,-0.37364355,g
5.6646624,11.714267,g
0.35219064,2.442662,g
7.9767847,1.1797388,g
10.520968,11.654073,g
11.886098,4.7265425,g
-1.0300065,1.9628041,g
0.092663154,-0.746961,g
2.9822593,-1.9961705,g
11.89576,0.45709568,g
1.23172,0.5324292,g
5.13275,1.1600281,g
3.14277,5.358854,g
3.4370692,7.6867843,g
-0.7859204,-5.6127024,g
7.224941,1.5299907,g
4.506037,4.3665776,g
5.9423814,7.9850636,g
-4.8201056,-6.318003,g
3.076065,1.7897927,g
-3.0698476,4.945832,g
11.274907,0.524188,g
-2.158114,9.842134,g
5.426556,9.434981,g
4.581105,0.081109956,g
-2.8493576,-2.5550923,g
-5.321901,-5.2578597,g
6.649837,-3.189627,g
8.988925,-4.0478725,g
4.16958,-0.7289751,g
10.34476,3.0393665,g
1.475681,-3.5184634,g
-4.0950665,-3.5818522,g
-4.3790874,6.969602,g
15.520991,4.57621,g
-0.107430175,2.2330694,g
-0.79652417,2.2303135,g
1.412253,-1.0045996,g
3.1862054,4.932369,g
-1.345866,7.1049075,g
3.9805372,4.6427126,g
-4.682246,3.1405091,g
-2.9740927,-3.246633,g
-9.372524,7.990881,g
-3.8251815,6.697305,g
5.059333,8.545591,g
-9.01723,1.1796112,g
5.5729394,-0.9912395,g
-0.31232142,-8.871066,g
-0.43146583,0.7028218,g
4.9924,2.735188,g
-4.807155,-0.9614027,g
12.356584,8.261224,g
0.23356646,-5.855788,g
2.6341722,5.5250473,g
1.8635123,-1.5776837,g
-3.1172795,6.029729,g
6.331966,-1.263344,g
-1.2030847,0.6561247,g
8.067449,10.461391,g
1.8792403,3.8346865,g
6.3644333,-5.7222433,g
2.4500248,1.224933,g
-4.121287,3.09943,g
11.56566,2.5241015,g
-8.245922,9.47079,g
-4.6981783,-2.1492205,g
2.1970994,4.344364,g
-8.597857,5.0949264,g
0.71445024,1.5125793,g
1.3477659,5.982171,g
6.1387725,7.7155886,g
4.3820376,12.068778,g
9.1005,10.663784,g
-1.6892254,2.2122495,g
8.653056,2.8473425,g
0.61531,1.2389314,g
11.789474,-5.3604035,g
-6.893518,1.8287455,g
-5.6487265,6.7053914,g
5.7847657,8.221675,g
11.700822,5.4439626,g
7.0530653,2.0039558,g
3.6272647,12.713383,g
6.0862255,-4.531127,g
5.260242,-2.1199465,g
1.6420934,9.369541,g
4.172251,1.2557349,g
4.991935,6.388031,g
-6.7430725,11.69498,g
2.9847047,11.110468,g
-1.6507953,-4.0814695,g
12.028661,-3.5789416,g
-2.8249004,0.10512444,g
11.56998,9.100552,g
-2.0607636,-1.9235879,g
10.393759,-1.4350331,g
6.723721,8.945749,g
-4.3766165,0.058184255,g
11.313342,-1.2279389,g
-6.703017,-5.1272807,g
-4.5293264,-1.708345,g
1.8274719,6.58189,g
1.0501338,1.4151318,g
4.478003,-2.5174549,g
-3.2782946,0.854337,g
2.7343228,-2.1144009,g
-6.256758,-0.7465612,g
10.51465,7.448133,g
7.2917147,3.4119606,g
-0.62011045,6.628449,g
2.7263927,-2.5855188,g
5.157355,-6.7649612,g
8.540962,8.261136,g
-8.383216,8.585568,g
3.3276954,4.7796106,g
-0.56461674,5.0588946,g
-10.879228,5.5885267,g
3.6184747,3.675149,g
1.3591647,2.6600068,g
2.8006778,-2.5605903,g
2.0521848,8.520237,g
5.0003514,6.3007727,g
2.519261,5.6282654,g
-1.9332416,2.3159611,g
6.676693,2.0614636,g
8.261236,4.307793,g
4.5898657,-6.526003,g
0.85141605,9.965766,g
0.882995,5.833213,g
5.307894,1.7817758,g
1.5576147,-7.940789,g
-2.99946,1.9772705,g
-4.1615443,0.1716016,g
-4.0179343,-0.8369533,g
1.7941238,4.223635,g
7.718283,-0.46361578,g
-0.47527093,0.9412919,g
1.8840929,-1.7947519,g
5.639528,7.4886537,g
5.815084,13.282206,g
0.18943636,-4.777815,g
4.9765916,2.188053,g
0.21253958,-0.7186591,g
5.512421,1.6875993,g
8.988098,1.7866275,g
-8.646259,-3.6952295,g
5.307887,7.6885996,g
4.457895,0.41339567,g
5.463818,9.351918,g
-3.5004613,-6.1387296,g
8.63155,10.382568,g
-9.287958,1.9282142,g
3.2278087,1.8137685,g
-1.9992973,2.6406348,g
-5.6243315,3.9501026,g
3.2500067,4.244155,g
7.540492,-9.614507,g
5.386127,12.469939,g
3.9273326,5.8604326,g
-0.3770442,13.225876,g
-6.924032,3.5849488,g
2.9800828,7.67937,g
7.52888,-3.3176198,g
5.014817,-4.591998,g
5.5478888,1.0743933,g
-10.740068,7.4162254,g
-1.4674469,14.444814,g
2.75845,7.6181464,g
-1.3773526,11.585388,g
6.076304,4.6876225,g
2.5544493,-9.897537,g
1.1034794,2.0445328,g
6.041473,8.645356,g
10.800325,1.4191672,g
-6.3984323,4.7064495,g
3.421746,6.2669907,g
7.598429,13.017878,g
3.4210243,4.188198,g
-1.5476645,1.6765625,g
3.016052,9.375465,g
3.3271308,-6.6624517,g
3.9336596,2.35831,g
5.7886744,1.3517829,g
-1.5310037,1.2293798,g
-3.4152105,11.079947,g
-6.954571,-0.62198716,g
11.434037,8.18673,g
1.8616507,6.7046304,g
3.017953,-2.9184234,g
5.903797,5.392123,g
-1.0475332,1.0776565,g
-2.4783618,2.535024,g
12.56177,6.645337,g
4.824666,5.9736967,g
6.5973883,6.9025106,g
4.1871867,-0.69649345,g
7.6991873,-0.49028233,g
-0.080282524,3.7612658,g
-1.7836213,1.8235943,g
0.28414345,7.740962,g
-6.991261,3.4479563,g
0.45224777,-0.8157985,g
4.058442,-0.7742644,g
-0.7298295,-1.3957396,g
10.65249,5.9982815,g
-2.0130844,9.4994955,g
1.0927799,6.694,g
9.709861,-2.0496678,g
4.478933,-1.6672275,g
-1.2897094,4.87867,g
3.4327471,3.331421,g
5.838288,0.48777872,g
0.18881872,14.176461,g
4.35487,-5.7827005,g
5.4031715,12.052484,g
3.9329894,5.0750656,g
6.191799,-0.18232834,g
6.8947744,3.5098796,g
1.4182993,-1.9727614,g
-0.6491688,-4.036526,g
-3.5649843,7.4535666,g
-0.83625776,0.30642933,g
-2.0183768,4.0491533,g
-3.1138155,7.406332,g
10.726935,4.3793964,g
5.3442855,0.7326353,g
2.986795,-2.051132,g
2.079787,-0.38023254,g
-0.82250327,3.0266423,g
9.16909,12.371628,g
10.407889,9.024797,g
4.059943,6.522636,g
4.1931005,-0.9154504,g
-1.2698941,0.6795236,g
3.5461352,1.8526679,g
0.6723986,4.471145,g
-1.2509395,-7.721944,g
5.0754004,4.7764096,g
-6.112002,-0.7624054,g
-4.7982154,-1.3985568,g
0.4697303,2.8686907,g
-0.3112536,0.40165922,g
-0.30462268,-3.9720798,g
8.757413,6.9920726,g
12.589593,-5.346178,g
5.7632866,1.7452853,g
1.1969815,-7.3498588,g
11.600745,2.4764795,g
-0.4037069,-5.416044,g
6.2690215,-4.141964,g
8.45197,-1.7667516,g
1.9175414,9.829057,g
-0.5185194,8.210906,g
-3.3563757,-0.4091328,g
-6.866308,-4.2224727,g
3.6587234,3.844945,g
5.166978,-3.5705602,g
5.6375084,0.69891876,g
4.0459733,3.420654,g
-10.890035,-0.7213819,g
-2.6836483,-4.2829475,g
0.42260674,3.552304,g
-0.8386931,1.1264299,g
3.97496,9.115922,g
-0.8695347,6.193037,g
8.818208,4.0024047,g
-2.2950885,6.0932217,g
8.511093,-6.45192,g
2.7563798,-3.535824,g
10.734784,1.5550022,g
-7.017169,0.75296575,g
7.025971,5.459283,g
7.6335363,2.4808369,g
1.822516,8.443911,g
-3.390017,5.4378915,g
1.7680694,1.658274,g
-9.223391,2.2395756,g
4.0875583,14.090691,g
-6.930591,3.5910358,g
-6.536208,2.564353,g
-4.0855494,-6.9107337,g
0.21860299,-5.932617,g
5.5883975,0.21651623,g
-4.094184,4.579631,g
7.8434033,-4.045955,g
3.8110478,-5.1170063,g
0.30023316,1.8859327,g
-0.13998187,0.11585694,g
-4.4115877,-0.8298673,g
0.13261305,1.0103331,g
6.9937844,7.5633283,g
7.5746927,-4.450657,g
4.2721806,1.0314822,g
4.456655,1.7108905,g
3.6018307,8.087903,g
1.431168,8.179774,g
6.7293305,6.8157654,g
-0.7860313,6.4242845,g
-2.655392,-6.1799994,g
2.0654132,-3.9872618,g
9.124038,-4.844144,g
4.566055,-1.6309615,g
-0.6749637,-0.62086016,g
3.6048665,8.088452,g
4.097249,3.5051696,g
-0.37874034,0.25980878,g
-1.2399842,-7.7634954,g
-2.8144362,8.693124,g
3.7725174,10.39032,g
-2.8509822,4.890754,g
-2.516421,3.2152805,g
12.098991,-0.31927577,g
-6.3297105,8.264202,g
-3.9195676,-0.23258923,g
0.8726905,12.116897,g
9.433758,0.07625995,g
9.032345,13.58053,g
5.658023,-0.5247518,g
-4.840499,3.8607152,g
2.0650294,-3.987565,g
-1.3261836,5.170326,g
-2.0578141,-1.8546717,g
-4.142812,9.890889,g
0.08423705,-6.782237,g
9.147439,-0.4346092,g
-1.1192105,11.262455,g
0.96575534,1.6046361,g
-0.3297858,-0.9324965,g
-2.9242785,6.0628605,g
5.107814,6.441553,g
-3.1571345,5.332764,g
-5.2467456,-6.915853,g
4.2174573,13.005585,g
-3.8785422,10.20162,g
-2.7123656,9.873387,g
-4.7312374,6.7607694,g
3.8539467,13.71144,g
1.584617,10.018212,g
-2.5146644,0.33169186,g
-2.5052311,1.4056649,g
-1.8297522,7.112592,g
13.154137,-2.6888971,g
-2.3684049,8.1782675,g
0.060273647,-3.1710956,g
3.343772,10.482368,g
11.713973,-0.5786367,g
-7.4967446,-3.4711125,g
-5.6200833,5.029705,g
1.3699592,9.826796,g
-5.133507,-3.095868,g
0.5782895,1.1315576,g
2.045213,-7.278776,g
-2.0546257,1.5721403,g
10.900899,9.720477,g
6.6193423,1.3228607,g
-0.7741992,0.85100347,g
-1.3746214,0.9774877,g
-7.956558,3.4376264,g
-2.0553167,0.9199936,g
-0.26572004,3.2265007,g
3.6958544,-0.93900746,g
-0.6181701,-4.017286,g
-1.7625118,-5.3339005,g
-4.1215525,1.776868,g
1.5673106,-6.0136437,g
-0.28488964,-7.927595,g
4.719059,5.1115108,g
-1.6578835,1.5723963,g
-3.4276354,11.065007,g
-2.8918858,6.022765,g
8.61492,-1.3189082,g
-1.4108281,3.1882122,g
8.064554,10.45874,g
-2.3957648,5.161152,g
-0.6837068,-0.24019597,g
-2.0577145,-0.3665333,g
-0.043679263,-7.526946,g
8.848332,0.2774532,g
-2.156994,9.841443,g
-3.5114722,2.988,g
8.053073,14.018548,g
12.031807,8.756092,g
3.5221808,14.356088,g
9.483968,-0.6985495,g
3.4899995,7.0353847,g
7.6192455,10.193129,g
7.246404,1.9249505,g
3.3005092,14.106197,g
4.085901,1.6617469,g
1.8403713,4.1707354,g
2.6799943,13.061759,g
-0.6345616,-3.4855561,g
5.4260893,3.7467847,g
-0.67636067,-0.56527144,g
8.982103,1.7537619,g
6.5228734,6.0663276,g
6.6800785,2.809885,g
6.000351,5.3631344,g
-4.2767005,1.2229673,g
-6.9987097,5.5629544,g
-2.1370242,-4.6126413,g
0.6611947,1.0676388,g
-0.6606963,3.1436348,g
1.3001213,13.359073,g
-0.14041771,-3.7762609,g
-2.0106788,6.109854,g
4.0192804,9.091216,g
3.9331508,4.404512,g
9.237706,2.9820971,g
-8.74714,-2.030045,g
3.6283395,3.9394417,g
-6.5031185,-1.3010669,g
-3.0931654,5.1564593,g
11.929717,8.399064,g
-8.958843,6.459252,g
6.530454,0.19681841,g
0.29118922,11.156263,g
-1.5950509,2.9249358,g
-8.263663,3.2889218,g
0.35131168,13.625125,g
-1.560116,-3.678372,g
-5.762772,7.0502844,g
-0.6381625,-0.6794773,g
-0.42063704,-5.433256,g
4.4244647,1.294419,g
-2.034411,5.1642675,g
10.578444,10.219377,g
-1.6013986,0.25224692,g
-2.3180976,7.528255,g
-4.9345016,12.3493805,g
-4.4577417,13.838434,g
4.679102,15.632089,g
6.17968,4.3547378,g
0.09250556,0.24497434,g
5.400988,6.114416,g
5.133487,6.077166,g
-4.4147215,12.952948,g
7.4487963,10.953703,g
-2.304136,-0.041869394,g
6.917562,6.211011,g
5.819002,6.763184,g
4.361367,10.061277,g
3.3580642,4.143941,g
3.4602954,7.4470234,g
13.951262,4.3148417,g
3.5452363,7.8200736,g
8.516926,-1.2092289,g
9.737114,-5.0066543,g
-3.2874744,-1.1862742,g
-0.2258801,1.5032423,g
0.08309696,7.519121,g
-3.6978366,14.644498,g
6.420537,10.7489395,g
4.595387,4.725512,g
-8.686712,4.3497987,g
-2.4267297,2.618187,g
10.762279,8.302085,g
13.295243,6.645417,g
8.283053,2.4921849,g
-9.150082,-1.3553421,g
7.260425,14.717127,g
-1.1378149,8.873271,g
3.963535,8.867382,g
-4.015981,5.4875164,g
-2.1011739,10.534869,g
1.4469221,8.657725,g
-2.5287843,10.404557,g
11.758954,5.6486654,g
6.7343717,1.6013855,g
-2.00406,3.6383984,g
4.019365,4.496595,g
-2.9717703,-0.9281307,g
-6.950059,2.2322419,g
4.968965,9.174529,g
11.829093,5.366993,g
5.525562,-0.63878256,g
-2.7030838,6.2017665,g
6.0000916,-2.9482896,g
1.2863098,2.1930912,g
-6.5291,2.6268482,g
-4.309896,1.7445201,g
4.4139457,6.731723,g
0.57754534,8.082572,g
-2.7441459,11.922574,g
10.773455,8.301229,g
-4.007863,-0.8377201,g
1.3005736,5.0222225,g
1.908384,6.9612336,g
-10.499042,9.311832,g
2.5548232,-6.506438,g
-5.7104807,7.9975657,g
-2.838786,-4.5602813,g
10.927757,9.700797,g
-0.98008466,-3.484595,g
-9.320488,-5.167747,g
6.469016,6.0135326,g
8.645052,-6.04311,g
11.565275,-0.63826257,g
2.8295658,-2.1588154,g
-2.513813,2.7932577,g
-6.9739304,10.164778,g
3.5566556,1.3034048,g
-1.2571139,-7.69058,g
7.1051702,14.965667,g
2.96932,-7.281511,g
-7.4728065,-0.044003285,g
-0.37804878,0.4654148,g
3.4600801,-1.5624229,g
6.6546855,2.0119886,g
-7.2245216,5.908756,g
-9.448404,-2.015781,g
1.8256751,4.421334,g
2.82541,4.446133,g
-0.8960204,12.425514,g
1.4712716,0.15666986,g
-7.1950145,7.3124804,g
1.2399076,13.388451,g
-4.0830855,1.5409681,g
9.061819,-5.512633,g
9.462901,3.4083037,g
7.7026296,0.817957,g
-5.57913,0.92770994,g
3.8041518,-3.8857918,g
-3.7002218,5.3339972,g
-4.7354054,2.1987247,g
0.19858752,8.11163,g
-4.293019,-0.281918,g
2.6499994,0.15176153,g
0.22211517,7.5863223,g
12.788594,1.1570462,g
-2.239556,8.740324,g
-1.9854131,9.610062,g
-3.0500536,-3.7784941,g
-1.7007985,0.73229486,g
6.7805777,-1.8395956,g
1.9459854,-8.583435,g
-2.498938,14.313715,g
3.2497025,-3.3256013,g
9.409439,-7.1141148,g
-8.101231,10.195215,g
2.9464762,2.626654,g
6.0478606,12.579131,g
0.994348,-4.2074842,g
4.670121,7.2216606,g
3.5349722,5.493784,g
4.183582,-6.876814,g
-2.9490738,5.993402,g
-1.810014,0.61756885,g
-3.6739979,-5.3120337,g
-11.933358,4.897829,g
2.6756055,-3.1965446,g
2.6268435,3.564847,g
-4.651274,2.087517,g
-6.664001,3.2746203,g
-0.26978037,-0.9190281,g
0.30912477,7.323954,g
-4.858394,10.252903,g
11.715731,-0.58150864,g
-4.451588,4.7324047,g
-5.7254167,4.0700636,g
-0.8755843,14.207078,g
10.055577,-0.529102,g
0.2696956,3.8833451,g
9.068807,3.09654,g
-4.155867,1.4884342,g
-4.368684,6.9620056,g
-4.712899,3.7547605,g
5.3756094,2.809388,g
-7.448224,3.4790955,g
6.677234,14.134775,g
-1.1182255,3.840849,g
2.926385,-2.0898068,g
8.604251,0.6089896,g
4.8070655,2.9907558,g
-2.2586007,3.1224308,g
5.8157015,-1.1078528,g
8.509255,-0.24669865,g
-0.01350343,8.07,g
6.1456895,2.1309898,g
5.9577227,2.464396,g
1.0349498,9.681219,g
5.1553025,4.2278204,g
2.6742032,5.1889744,g
-7.127565,3.198326,g
9.90229,8.216318,g
-1.7510071,1.6140134,g
4.1522746,6.5854,g
-9.187519,11.559108,g
-1.9664608,-0.6704569,g
7.782272,8.870049,g
-6.2091365,9.443946,g
3.540039,7.8062267,g
5.552297,0.7378451,g
-8.267509,3.2947915,g
-4.2806783,2.5893023,g
5.9724283,0.81354874,g
2.5496616,-7.6089373,g
1.1254512,11.642102,g
6.2177906,-7.158511,g
7.94703,5.8814373,g
10.890831,9.712238,g
-7.5972557,1.416497,g
-2.7267246,11.977679,g
6.47069,7.4416933,g
-0.59212035,-7.8699117,g
1.8303857,-1.6847061,g
7.984658,5.136553,g
3.9520836,4.873842,g
-1.0964413,3.0428138,g
-2.6359632,1.5938095,g
-11.109115,4.057692,g
-3.7996554,10.244491,g
-5.923661,11.038441,g
10.23329,3.6188793,g
8.276813,13.743761,g
2.6360533,4.5060005,g
-0.10249389,11.821269,g
-3.2322743,8.205375,g
12.370291,5.7291536,g
-2.1742864,0.13632546,g
6.594082,12.656564,g
6.230389,9.304113,g
4.2184796,6.75959,g
4.0528693,-3.7427816,g
2.4111586,4.84287,g
7.153805,2.342073,g
-0.19000381,1.6078966,g
2.6959183,5.378527,g
-0.12154896,-2.340445,g
-0.74027956,2.0733013,g
-2.5357542,1.8420211,g
3.6940594,-7.8846397,g
5.0965123,6.348579,g
7.1526036,13.53436,g
2.6892815,5.173477,g
-2.8593736,8.682306,g
-5.021144,3.1624603,g
-1.6790239,1.8549339,g
3.852378,4.486121,g
4.2562985,4.4892035,g
3.2934482,-1.4625849,g
11.196572,7.7288036,g
-5.4563227,7.428146,g
-8.665664,7.631604,g
8.477195,-5.244844,g
1.95703,0.9334886,g
4.5459175,7.5278726,g
-0.42215323,0.9367862,g
4.002074,12.105289,g
2.4714499,4.376649,g
2.6593256,4.0081415,g
-0.07315293,8.70337,g
3.5473247,-4.433286,g
6.230307,-0.40034783,g
-2.5978253,6.9364862,g
6.2296023,13.338172,g
12.562658,6.6445694,g
-6.836076,3.699791,g
-4.8218217,0.7458622,g
-1.6568618,3.0981286,g
-4.985346,-2.9266036,g
-0.05126652,8.696055,g
7.3354955,-1.461412,g
-8.787927,3.107426,g
7.690003,-2.9276178,g
-1.3714585,-7.660126,g
3.42918,6.1424217,g
-2.385206,5.7960176,g
0.30294418,-5.324647,g
3.7558823,10.3904,g
2.1854663,2.7533617,g
9.364861,-3.6813436,g
3.378352,2.5713277,g
13.472554,2.7832634,g
5.223026,0.60064054,g
-2.617297,2.9581044,g
7.0647516,10.072679,g
-2.3892415,10.356233,g
-4.0020785,5.4515243,g
11.465183,-1.6853329,g
5.139974,-1.7048125,g
-0.13172896,10.440502,g
10.823222,7.8087926,g
11.246982,4.206503,g
-0.32520157,6.2473493,g
6.1000943,8.660829,g
3.8887815,-0.8812435,g
-5.710265,-1.8320489,g
9.53151,10.637783,g
-4.9769006,5.178684,g
5.3411264,2.8515894,g
-1.4634557,9.031666,g
0.27645177,2.972944,g
-8.472837,7.8790674,g
9.34723,0.7565978,g
1.8287565,-1.6266557,g
-4.526178,-1.7238921,g
-1.9796262,-2.200771,g
-4.5548806,11.944394,g
6.090824,3.7492442,g
-0.711157,-3.9214885,g
2.148777,-5.4801903,g
2.031013,11.073367,g
-2.0081542,0.62622905,g
5.11154,0.7140681,g
11.378237,10.10051,g
6.6152453,11.567242,g
-1.9095335,-2.0565712,g
-3.100497,5.183659,g
3.7109475,2.80156,g
6.769805,1.1023427,g
3.7475064,-0.6038628,g
8.147312,4.585903,g
12.953395,1.9472917,g
11.210666,-6.494218,g
-2.3953712,5.1592855,g
2.9239287,4.8221707,g
-0.50835556,0.73821217,g
5.057009,-8.2883835,g
6.6587234,10.389955,g
2.4673626,2.921536,g
-0.84866637,0.91669333,g
1.8238095,-4.3180327,g
-6.2875953,-5.8557067,g
0.6453849,-4.7963076,g
3.4790263,-5.1194344,g
-4.3904953,-1.8451638,g
-5.9874473,-2.7578251,g
9.729556,-0.47040674,g
-2.9249332,6.051701,g
-4.7426553,7.254529,g
0.38663423,6.772795,g
6.1205344,4.2496123,g
4.1562057,2.877309,g
4.3471513,4.3355002,g
6.481849,-3.5614197,g
8.159269,9.615651,g
-3.5655842,1.8338665,g
-3.6368935,-1.6856441,g
1.2360445,15.75115,g
3.3939946,4.4260974,g
-2.5467107,2.7517242,g
-1.9044447,-7.6584864,g
-1.7488184,-0.36689407,g
5.792118,-0.13695215,g
5.5824924,1.904244,g
-7.6531725,-2.582904,g
2.5200057,-0.66080993,g
-0.52145725,-1.1567267,g
5.7018394,8.301298,g
3.8197563,4.257909,g
4.5296464,8.920516,g
0.7545616,-0.48386642,g
0.23657079,1.2174057,g
3.086787,-2.130838,g
5.2727118,-2.0403721,g
-3.8115907,8.594279,g
4.700534,3.8348067,g
0.84521174,2.1865163,g
-9.89064,4.3952003,g
-3.13282,2.301072,g
2.0674393,14.484627,g
-1.0730652,0.7911002,g
-2.0792816,-1.8894798,g
0.2346192,7.3525443,g
1.5058479,8.751544,g
-8.85678,7.2789907,g
5.9909444,2.355565,g
-0.31469193,0.88092834,g
-0.55816966,0.773029,g
2.2421663,4.9053345,g
5.312392,-5.807898,g
4.549607,6.503897,g
5.778537,10.191392,g
-1.1724646,11.764943,g
-0.6161539,1.1108949,g
-0.1761333,2.2098715,g
-6.734931,2.7548866,g
-0.9069521,3.2306857,g
4.4387217,3.9593756,g
11.471473,-0.56941926,g
-0.43400192,0.0090678055,g
6.7653,0.9928652,g
5.1732802,9.469006,g
-2.5199046,1.2205881,g
9.6884,4.0731173,g
4.575878,0.13063966,g
2.0670154,-5.974269,g
8.285231,4.007251,g
2.760102,-2.6634085,g
-0.33946237,1.0474637,g
-0.33883402,4.05189,g
11.196323,-3.310369,g
-5.133007,6.010998,g
-0.43671992,-1.1954578,g
1.8906194,8.430034,g
-3.1473532,-0.35924506,g
-1.4911503,1.7026659,g
2.074152,4.6529202,g
1.2419525,5.645732,g
0.0069381855,12.069683,g
-8.011506,-6.960174,g
-2.2596693,-1.4673445,g
-1.2998035,0.8178189,g
5.4314795,-1.4237294,g
-2.281632,-1.0868784,g
-0.32959026,0.66249245,g
3.7902827,-2.714137,g
-8.475414,-6.5858426,g
9.394674,-6.5931926,g
-1.7992792,1.4449267,g
0.13912016,4.487343,g
5.182513,-9.0530205,g
4.7724295,0.37450966,g
5.8093686,0.86043346,g
-3.2393816,2.913928,g
0.4429238,-2.3358188,g
5.7678266,1.3836443,g
-2.2063167,6.0754075,g
2.271528,7.140721,g
-3.4542384,11.098136,g
-8.402708,1.8669014,g
-3.5518484,9.861935,g
-2.45968,5.5191355,g
6.390727,1.0403699,g
-5.0595245,-5.0980573,g
-6.748512,-4.8170614,g
6.2174377,8.354555,g
1.0049537,-1.2165092,g
-4.3311744,-6.843735,g
-0.59563184,0.90796757,g
5.551434,9.9084,g
-6.26761,-4.1205425,g
-0.32967928,0.9329364,g
13.080414,5.4945884,g
2.4285307,-3.6916585,g
-9.028903,9.481523,g
3.1711552,13.83159,g
7.8947916,11.096885,g
-4.8515506,5.3185515,g
6.644259,-3.1787593,g
4.720673,3.0615366,g
-0.40786368,-0.5449446,g
3.2884676,2.388534,g
-3.01828,0.057601005,g
0.42132804,5.511341,g
-1.343236,9.955776,g
1.4538522,9.338813,g
-1.2154921,2.5722737,g
7.673886,10.052977,g
10.161153,5.9959803,g
5.011332,-0.41379276,g
-1.3332778,-8.801483,g
-1.1088656,-5.214293,g
-0.08280535,8.730569,g
0.39382723,6.692843,g
8.376594,-1.174973,g
10.293052,9.858488,g
-2.1906366,0.1538291,g
-6.942611,3.5725782,g
4.6505322,9.260914,g
-1.4101758,8.978483,g
0.22506632,4.6325617,g
2.1158679,4.359007,g
0.26219392,4.546319,g
1.9343432,5.4239435,g
-1.8459823,0.583151,g
6.6599255,3.9955442,g
